Pid,Org,ConsentId
06838396893,314090039,ac3d07fd-2a22-479c-b36d-a4d827c75ac1
14917797855,314111478,ab8290ba-eb59-49b0-9fbf-b7d816991042
30878798402,314113187,f5cee5e9-1c29-4c9b-9471-a32e4bbb6a28
09816698747,314114094,069f4f18-b6a1-424d-a541-3b32810d9fce
06876899939,314115201,c3c07c14-e422-41dd-ab58-680e9c92921b
16885897618,314123840,a87d2482-6809-4702-b879-767623e3f743
02896099178,314128559,f9651ad4-c2b9-474b-99e2-6be7c383ad6f
09885998620,314133781,3d9d4036-4e28-495e-8cfa-f8f7ae6fadad
21855596706,314133781,b7e38a0e-1f4c-4de1-aabc-97f1c851c0c1
21855596706,314142535,7c9d4182-f9a8-4cd1-aec6-2a623f453ab8
06874998948,314144856,67ee2fc9-5670-4f03-8ea3-534dfd23fd91
24846697647,314151372,cfb7e92d-2fe6-4806-bb41-279c50992b1f
17927196034,314151550,3de06a1d-7e96-4019-9002-9894812f0287
27857899615,314158466,a5c492b9-15c0-497b-8ba6-e6f39c9640a9
09856496926,314162765,222384ae-cc6a-4ac1-913b-6406c62363bb
15837297084,314162862,d31941f9-d0d5-46e5-a8b2-680e99e2078e
18897398946,314171993,bc6d9b37-cf40-4413-9fda-383b1dfe87ca
14853049906,314183673,61da5c55-20f2-461f-9fe1-8138cd4df8f0
20826597438,314183754,75f2068f-c5c4-4748-a886-abffc73fff6d
06886897160,314185196,9a7fd146-4890-493e-85b8-e6ce11925a10
12866999994,314189574,ca924325-4bdc-4d9c-b96b-51542beba6f3
15902849790,314189574,cece55c9-6527-4c3a-a8b1-7ce1e637973e
15902849790,314189833,45e9423b-d7f6-41ad-952d-0045aabd8da7
10839698246,314191846,ece1bcd7-4494-4c4d-83b3-5f7b7d115b62
17813846500,314191846,c70b3dd7-5c27-4c82-af54-6ae9d6d3ee22
17813846500,314194209,4a78b9c8-a020-4877-b04d-85e968be05e3
22817099118,314203739,91c9d5dd-e8b1-4acc-8fb0-16dcf4dae480
20816398895,314204085,eed2ce6d-7a27-4c96-9a93-be280e8b749f
28926799098,314204085,28235c2a-de13-4d02-8a38-6b2e28ea2cc0
28926799098,314212363,072a9304-26d5-40b5-b0a2-6a99f0632565
12857896945,314228820,dde4cb16-e888-44ab-8b02-3215c127d8aa
08926599438,314230310,32023731-65a2-4793-b7ae-8c9448c3db2d
14837199973,314232542,e125a75d-64cd-4550-93f7-7ea59e696836
11905197977,314236254,42d7cdae-2692-4dde-a469-05177d263e63
19868096465,314239393,89c15bfb-82cb-40bb-a425-ef9af33ec63b
17897197081,314239423,c2d16405-de85-4e47-95e0-a0ce335ac6d2
25897898309,314239482,8009f1f1-99b7-4296-a5b5-a819648b2382
13906899900,314239490,4aed0562-6560-4d3b-bd30-4a5d39f486ea
09877299373,314239490,5c5e6ca7-4fc2-4669-9fd9-0b2279317ed5
09877299373,314239504,45bd3031-8ac1-4c58-87cd-d10ced96cff5
07856699603,314239504,ddae1edb-8495-4c47-8375-a0b08a877724
07856699603,314239547,871d7ec1-eb25-4be8-9883-c70c590f572e
27896399905,314239547,5bbcbfdd-24e1-45ee-b1eb-f54a310e0ba7
27896399905,314239563,48967f6b-2dc0-4605-9120-bf89083793e0
06856197164,314239571,970eea4e-5f25-4ede-b067-02417e0b0c0a
15857298524,314239628,695905bf-43b3-4088-b89e-97c0d028781f
12909298804,314239636,2e7420fa-97d8-4ee8-9537-d1a3c124f1d8
10927795979,314239644,3d296514-c10b-41b2-bc7c-b4b4a7f29f7e
11847198305,314239660,3445fa31-bb95-4c74-99fd-096925200b6e
11867998928,314239660,8084473e-0937-4be3-96d7-56c4e5f6a502
11867998928,314239687,7db628e1-a75a-4635-87fd-307aa26217e7
24857496678,314239695,702b80db-7357-4822-bc1f-10561c1fd244
07846696142,314239695,bbc1c8ef-fba0-4645-9c7d-551fbb8a6717
07846696142,314239717,1c339fe2-0283-4a75-b8b7-a712b92275c6
03917195314,314239725,6a67e8f7-217d-4284-a49c-468f508b6d8e
15887298332,314239725,31edc88e-5797-4d8e-80e9-2491e857b5e7
15887298332,314239733,bb66c1b4-402c-4466-acdc-a17fd46aabf7
03906299177,314239792,7c69d501-9ac8-4c42-97cb-e6f13805716e
12886297503,314239792,979901b9-63e7-4a6e-a13a-427906955245
12886297503,314239792,496e2835-546c-479c-baff-4d08c42865ec
05856298959,314239792,1277dc23-e04b-4888-9855-81aa31da7313
05856298959,314239903,c813342c-5d11-4e5a-82a0-362215ff82a4
26919199694,314239903,c1047f9c-aecc-4788-9c2d-abedbd2d44ff
26919199694,314239911,fd82add7-cb42-4fbf-bd59-0b4c2316df26
17865997345,314239954,5d080fda-328d-4ad5-a18f-fc5542a0a2f2
02907396625,314239954,3dc9cade-3fad-4e39-81d7-41ee0716e653
02907396625,314239962,fa30f0a6-c04d-4d36-8fbc-d717cfd4bac3
19928599585,314240014,6cd0536a-9eba-4a7b-b1fa-daa2e8552874
08825999869,314240030,a92e5a73-30c5-415e-8ead-20b96ff31a57
07848399617,314240065,16f622df-416b-45eb-8a68-b6e5a2d289da
28835098372,314240065,61d51f16-13dd-4767-908d-f13ba1783af7
28835098372,314240073,cfaadc88-e3ef-4fa9-81f9-ea507dec3db4
22914798586,314240081,2dd8c050-1b90-41a2-8d95-ea18158e3149
06885699454,314240081,4f6a3445-68c2-4114-b2a9-571171bfe09c
06885699454,314240138,52534939-1f6d-4f07-b6fa-35b3dcdfba7d
28837898295,314240138,24c12707-01d4-4153-b54a-9a26deb0e217
28837898295,314240154,d18b8749-37e4-4084-a16f-2bb5d5c3dae6
12857499857,314240154,c508900c-de13-4d78-8049-7dab73ac259d
12857499857,314240162,3de29691-3abc-420b-89f7-797b5db72be6
01865398219,314240219,b38ddcb3-81dd-4f87-8973-a0b7bafdaf84
29906999402,314240219,10bb457b-4b50-4692-82b9-6e71f7e2b9de
19893349157,314240235,abae4150-4fef-44d2-b352-9e79431a56fc
16837695752,314240235,cd44ffcc-28d7-4c2b-a060-870b7adf0868
16837695752,314240243,e9ddc7fc-c782-4ba2-a542-b04a6ad7f901
14847896761,314240286,ec626302-8c97-4494-95f2-8c7fc5b48666
07887097180,314240286,8238cb59-242d-4189-aa14-66dae1220c7e
07887097180,314240324,32ddd0bf-a3d3-47b8-87aa-693ad3e7ce41
19835396706,314240324,1caba6fa-6388-4ccb-b2a8-5a018df6992e
19835396706,314240332,11407a28-2207-43d2-ad3b-6c12a115c2fa
15818398856,314240421,6645b92f-0ece-4796-8fae-001bc01cdb18
14847097850,314240421,b8df6c4e-6fe7-4a22-98b0-14f4c55b72fe
14847097850,314240448,763ad0ad-0683-4f5b-a6bc-ac846efb87d8
09908597947,314240456,ae8528a4-4379-4a93-af0f-deac5633ef85
30816498100,314240456,274e4190-67d1-4e7a-889b-e9baf9133f9b
30816498100,314240472,51eb184d-558d-4262-b1c4-7f2feeb3fb22
04886396738,314240499,12191e06-bb58-4578-9c51-0f87c5a02ae6
31907496700,314240499,7fd4e8f8-6400-4487-b0fa-46133fdf32b8
31907496700,314240502,a1f340ba-c146-463f-ac85-e3fc6479e18b
11917498840,314240545,2b18c5e2-db58-4972-992b-45b8e4f0fd3c
02858098613,314240545,c6f85b43-d936-40ef-bc07-5627462affd7
02858098613,314240553,3f983d63-2f52-4bd8-a258-a56beda3732d
24887798954,314240553,7786dc47-bf34-4173-9c12-173e82f9cccd
24887798954,314240561,cbc7316f-b304-48da-8187-a01b0b1d6344
11827997740,314240561,e0fbcfe6-6187-41fe-bf0c-8922523be383
11827997740,314240561,9b104bd3-f59a-4d47-ad2d-d3a6ab1126c9
14827094995,314240561,828f15bf-45f0-4d67-aa13-0d00b49c2087
14827094995,314240618,7318e0dc-219c-4460-9076-44acebd24052
16817597762,314240618,bddef0f1-2e20-4aae-9bd5-15f5ee5919de
16817597762,314240634,2546626b-0172-48b3-96fd-9f5b79308514
13908697752,314240642,fa3f00bd-aee5-4a73-ac79-317af15d7446
27857899615,314240685,7ad7f42c-3586-47df-ae79-5d79d7ac3071
30851996709,314240685,cba9b13a-3976-4759-8996-06b6ce35326a
30851996709,314240693,7ac187fe-8846-40c7-9bb5-a0d89da28d69
07908799679,314240693,5e7d25be-38db-4f17-9061-20d84e57e7f7
07908799679,314240707,11b7b446-9d90-4f3c-82e5-cdb277dfce76
01836099784,314240707,448eed45-85dd-4056-8b53-cf9fd1342f05
01836099784,314240723,79df1af1-08fc-4309-a068-785ddac25bd8
22868999407,314240782,ab7df87e-21d4-452e-a33c-e1016318f48a
04816799142,314240782,2f7701ec-ebbb-4940-8dbe-bc0a0ab76b54
04816799142,314240944,1b319dd4-1d3e-4c0c-b75b-a6b3570dafec
05915396919,314240979,026bdf2b-0387-403e-b8a5-adaf2ef5c4c8
03888398847,314240995,62956924-b03e-444c-947a-6f01805aae6e
07919199681,314241010,898953a1-8502-4306-9c8d-6794e588df36
11866698351,314241010,445dac7d-fe80-498c-baa1-90d22384d79a
11866698351,314241045,9d62fbe8-1a50-44e1-8b69-6d10507d3e17
07917897136,314241045,68e3004e-a2cb-423a-a651-04e9e57d97bc
07917897136,314241061,de025a97-822f-4a05-978e-f5d49a426a1b
02817699696,314241088,8b3680aa-09ca-434e-97fc-1cd28bdb48c5
25907297295,314241096,87743c5f-22ff-4eaf-8596-a19ff7dd4939
27858198661,314241118,ae20f044-598c-4a84-a486-93331b25eec1
14896895304,314241118,f31fb7a2-432f-4422-889d-0439712d11cb
14896895304,314241134,fb0fa837-2796-40ba-8b8d-25e8a52de21d
03826397976,314241150,35093648-9747-4bc8-a9c9-6bb9f581e0ba
14929199716,314241169,f0bbc27e-e805-4fdb-9fd2-89ba6cc2bd0f
19875896175,314241169,8a64a0f0-68dd-4ff0-804a-c67591365f2b
19875896175,314241193,eedd726f-f04a-4237-84e2-d05bbb9bc554
14896496396,314241193,b32a23ad-3759-4931-9f05-83284d7a8171
14896496396,314241215,7d862bdb-f2cd-4830-98aa-d4ca476debaa
06816597410,314241223,85a73a64-5943-4119-b95c-e907af35e2a3
27846695996,314241223,afba7ae9-d4e0-4dee-a832-53cebdbb4719
27846695996,314241258,75103bb9-4ce7-4d81-b42c-4648bf701d1a
08828298861,314241258,953bb21b-9b1c-4e15-90de-2985e4181be5
08828298861,314241266,85048265-5ee3-4a17-add0-0897d65a4cb9
14827198766,314241304,7c538e80-df38-4203-bf3b-1d8fd97f8387
04915698943,314241339,41fcb390-9d9e-49b4-8d31-29f658ad57d5
15907597943,314241339,d7adaa98-f2d6-4d5c-941a-5aa62bf6b825
15907597943,314241347,d1095c78-e214-4f0a-ab00-1154b52543ee
25907797441,314241363,b3e04f2d-7111-49ae-93f7-bc356991d969
06876299923,314241371,88e9878f-827b-4f28-9157-9e562dcbb806
12893449548,314241371,3d307d6b-575e-4fa5-a5ce-b10894b96eb6
12893449548,314241398,4d94aae5-937f-41fa-9294-c90569f87ef2
18836799301,314241401,1f1970d6-6372-42e7-b9ba-aad01e06d70a
03928699349,314241444,5988f19b-f9e9-432b-8a89-8a3fae3f7c03
04813249583,314241452,7c2d6025-fe4f-4e55-9740-43a1e4ee2b79
01849998338,314241452,99c3209b-4fd2-4ec0-a9da-d39f4cd01eff
01849998338,314241460,b0b6f6d0-f27b-4ade-b9f1-68e6198656d9
28876298726,314241495,6f01271d-018d-4f54-8c71-7a4c2748055f
08875298756,314241509,b06a16d6-406d-4e7c-90c6-152cad73d5af
13836997780,314241517,8540bbd3-6afb-4200-b3df-b50565ebd2b7
09896196348,314241517,d4cbb163-78e7-4f7e-b700-5a82bea4d7ed
09896196348,314241525,6798af75-b34a-42ac-a2c7-69932b0249c0
11918499905,314241568,a189b76c-3e8d-4a1b-bef6-90c529c10b9b
07840198795,314241606,3cab10fd-e54b-46f8-bd8c-b45352a6b6a3
11844997231,314241657,9f3e0efa-9977-41cb-87b1-efd938ca90df
01824995784,314241665,8530bdd7-d1e8-4b3e-9477-013083ef3f94
06908997237,314241673,79a59850-fbe2-40d5-8e85-59aa264e8c65
04927297294,314241673,d1bb6d09-15c1-4879-aa99-b1eaa15d62d5
04927297294,314241711,72fef3dc-3896-48c3-9cfe-7a7b20cce271
12895795982,314241738,9bc93f96-4d9d-4c05-9221-88efc41c0e9e
28849798997,314241746,2ae809dc-d3c1-42ff-be90-eb846f0ab0b8
18848798483,314241754,57d0226b-c558-4618-b45b-c3a2a892d342
14907396755,314241762,d49ef609-57f6-4c11-9307-3f46cc4ecda1
22816096980,314241789,252300a7-ec2a-45e7-aa6f-8c67e1e424bb
08845899909,314241789,2cb83807-872c-45f3-a82c-7b61ae3ea2c6
08845899909,314241797,11a5ccd0-ec34-436a-8a12-5afbc2e1d328
02813349798,314241800,d7dfb2f0-8cb2-4127-8738-5d74564207c2
24876696823,314241800,218508f6-76e7-42fb-901b-d294de0fc00e
24876696823,314241819,025e63e6-8ddf-49b5-89bc-71194c6197cb
14826097761,314241827,dd06a0d4-0c4e-4e99-bfec-466cdf8e5f91
04895699123,314241843,e93c58cb-0d04-4510-a18f-1b5e4a20d2a9
06856197164,314241843,b60acd2b-a05b-4853-93c7-675827f91cda
06856197164,314241886,b3da11ee-4fc0-4cad-a195-afe6bafb0dfe
19887798454,314241924,fff5b804-82e5-47e7-9cd7-2193a6ba3c4e
28916799936,314241924,acb4e516-72da-4ef3-b9cb-35eef545ed3d
28916799936,314241932,2ee03923-b4f6-4741-beae-ed6047304438
01837098161,314241940,db346c88-5728-40cb-9b2c-1a86ee94ba8c
10830098882,314241975,50e7784d-3e4d-4247-b793-8077f8a18019
08917499536,314241983,a7a84c53-161e-4915-93e8-3bf29b4e1625
28825497562,314241991,c11025e9-f1dc-41ec-872c-de63378346e0
12907998965,314241991,2b1feb61-c19b-4802-a4bd-672ef06f20a7
12907998965,314242009,07f42b8d-74b2-4fcd-9be7-44ed5f957425
06885099368,314242009,2565ecad-b48a-4c1e-aec9-1c7c482a769a
06885099368,314242017,0d1c4a7c-977e-4987-b9b7-1071cd9653ff
09916796533,314242017,269d23ff-7988-42d7-9db9-4a9006da07af
09916796533,314242025,f2e24a66-a075-4b28-896c-11a6ab59b39a
15814799368,314242033,65768672-f8d0-48a1-b32b-b9e1980f07cf
06868797035,314242076,5fe73a64-ee0d-4937-b37b-73fc6339fd2f
27857899615,314242092,9e3b988f-ddbe-42e7-aff5-54a1ee7be4da
19915599500,314242122,0b7188c7-931a-455c-981e-03f533b7d460
23915398146,314242122,9da63208-30f8-4a42-97eb-f511f8d07b95
23915398146,314242130,01975228-4f04-48be-baf4-5828a9f21946
29878999108,314242149,1ab81448-5955-47c0-90bd-96af706fbb7a
06856197164,314242165,e655505e-1d81-45ee-a5e0-a546015a0fe9
63876400768,314242165,59a941e7-6a8c-4160-898e-37c63d90c6fd
63876400768,314242173,b3767e78-7f7a-4ebd-a416-c34d88d46aba
12905998909,314242173,2f3939ad-0616-45bf-a438-4874a372206b
12905998909,314242246,c70552ae-f5f8-4f6d-b278-f679af4ce261
08815697562,314242254,ec36f390-b32c-43e4-9880-d9d7cf2db303
12836099875,314242262,e5782473-84b5-4339-8f0b-926a5b1db10a
14887598194,314242262,3bb3b2f2-02a0-4a5b-a229-615bffe20443
14887598194,314242327,15753db1-f25b-46ed-b1d2-c51945b29e0c
19860249777,314242335,6d7b4b7b-6297-424d-afb2-3cc38123113b
09826297465,314242343,7f943326-8966-48ad-b62f-0a982dbb0e01
17887997624,314242351,401d2436-7348-4473-8888-038f609a4194
27858498371,314242378,d6cf827d-a0fe-4ed3-ae5a-ca88d2f7825b
30836799360,314242386,50e823a0-bcb0-49f6-a5a4-3a65083a17dc
09846399477,314242408,c8b698a2-41fc-4468-b9b9-107d9be25317
02885197917,314242408,5a64aa97-49de-4341-b7fc-d4c997a4e568
02885197917,314242459,4f1bcfb8-a855-45ee-a208-cc68639985b7
27816397974,314242483,f30a4654-f016-40cc-9395-db132ff17b94
28865996995,314242483,39ad8b8d-02a5-415d-a7f2-cfa37f05399a
28865996995,314242483,f6da1311-8fd3-45f6-9fdb-20640631e549
11816098477,314242483,15d838ec-739a-4da3-bd06-34e6a35c7843
11816098477,314242491,de297c25-f122-43d7-a7ae-2ffa43d8e0c2
25815399555,314242491,6ed0d752-bbd2-4281-91bb-2ebb77a818fe
25815399555,314242556,61e5258e-003e-4042-b348-62a9414ac42a
08826898810,314242564,04fc573a-842f-4093-afa5-6854915a5d82
07886694959,314242572,9df1e627-c1ff-4ba8-a892-f0070e2c55aa
20848898059,314242599,9d80119f-3785-47a7-a4d2-ada7b45ac886
16838697953,314242645,d835ce87-227e-41f0-a8a0-5c8d660600c9
04925398719,314242688,fe70b514-7e33-474a-95cc-199af0db02bb
25895496963,314242734,3a235c06-0b61-4975-895b-46cc7536c0e4
02926199873,314242742,c2f75137-16a7-49d0-9b58-d9b305d5155b
13906498981,314242742,d5746a3b-907c-44c2-94c4-0510253be403
13906498981,314242777,61ae88de-af07-47eb-9ef7-48476410c760
06926395759,314242793,2169c444-9402-481a-826e-d5b61cb100aa
22855595366,314242807,807aa8da-f725-4115-8984-d3af54122d04
12816299231,314242815,e0ef814f-3bd4-4deb-8d38-4b747163ba14
14837898197,314242858,65c476eb-77fe-4ae4-98e5-46a43f3e8116
07846596989,314242858,e141d940-b88c-4b30-9343-76da740a5dae
07846596989,314242866,64636466-f304-4ba9-9624-a36116dae586
14857194714,314242874,3d6673ce-61bb-4bf7-97a7-3299e99dbd08
06927199929,314242882,ef1e7381-13ef-4add-9452-1e8cd5b1c1bc
08879599696,314242904,a697b69d-a822-44c7-848b-fdd5d64c17f7
07916397970,314242920,c5b5ceb0-589d-4867-b602-d062f3707e99
17855995778,314242939,1d7b6d84-0dd9-488f-b2f5-52e388982182
14897699584,314242955,e22b8a47-1475-4ef0-8dab-32c886e2d372
01885298601,314242955,8410809f-459d-480c-bfe8-178330e4ca21
01885298601,314242963,e7ed5e50-bcf8-4912-93d2-9da996d69a46
12846598632,314242963,57ebb516-22c8-4504-beb5-c2e1e8744aba
12846598632,314242998,08c688d8-1b7b-44f2-b5ac-40e2c950c58c
15897294815,314242998,f61c4bf3-96cb-468b-8a22-d046c017f130
15897294815,314243005,7d837b25-385e-485e-bb83-945d9a8fbd82
10896897530,314243021,822c528c-8396-469e-b339-9b6727086ce5
31837898040,314243021,60ebd1d0-4684-465e-aa9a-becdd63c6cb3
31837898040,314243048,51e7d3b5-cbf6-4753-932f-f98e0f3392e2
08827999653,314243048,a58e1164-6f42-4949-a48f-e2b345daab9b
08827999653,314243056,4bba21ec-aabf-48c8-9bdd-33d2b41e5a9f
05925599230,314243080,0b0bbe97-eb2a-49bb-8246-89674e144e44
19916198852,314243102,096ebfc5-06ce-4ce5-bcaf-970bd2665d87
10826395171,314243196,9cfcf01c-2ac8-408e-ae33-ed596c54af37
30926397687,314243307,2d4ff5b7-8c91-4d7f-be28-7194ca946b5c
09867996939,314243307,6928e888-7709-45a8-b2e1-61e85e4a7e05
09867996939,314243323,989b0f53-bb7f-4e80-bc42-87c89f5660bc
15817397953,314243331,2cf2f945-9f36-4700-a7a1-1b59caf55bba
12917598981,314243331,e36137f7-7ac0-4874-8b64-0d534fbd018f
12917598981,314243358,ddf75ace-5e33-4c51-9aed-5f53a8f05587
02839498201,314243374,a3ea03b2-4365-44c5-8a5d-832439043d49
03826696892,314243404,d76aa05b-0561-4df0-a038-d408d8ff2976
10836798797,314243439,20987eda-dbcb-4b31-b40d-e018b4bef7ba
20896999290,314243447,aa413d27-e6ab-4d8e-ad8a-052f0b9284af
12827698782,314243447,03f22c3b-cdfe-43d1-bb55-23a5b8fb10f8
12827698782,314243455,a2e6038c-616f-4a82-91c8-8926d4e53b50
12827698782,314243528,e453700c-6d91-4292-9710-f419c7f7ca8d
01858499794,314243528,55d45a46-199c-47c3-9e85-cb7fbb39b6c2
01858499794,314243536,222163be-9fbe-4199-b2c3-49469eeaef2d
28906899533,314243536,0ba7e43f-03eb-4a3d-9efe-c0d057a20598
28906899533,314243544,24603f13-edb8-49b9-b2d8-bfd46f9e5b28
13846497786,314243560,85de123d-779f-4e35-8cf4-45e3a60bae1a
19896299568,314243560,0d925b6f-e9ab-406a-8884-6153b0c5aeac
19896299568,314243579,ba6b222a-6822-4b6d-a92a-d01f442bb021
02826797900,314243579,0c9f8829-ced7-41cf-9b9b-77cae86bc305
02826797900,314243587,b4df739b-0acf-44ab-b921-817b73919c59
22888599251,314243617,c645df04-fa87-4b31-8b7d-f9e6677c24da
29846199991,314243625,bf075024-e1e6-42af-823c-2002ad7354ed
03826098979,314243625,b4df5fa0-302e-4a90-b845-718b451a447b
03826098979,314243684,6508a5eb-ffc6-48b5-bcda-ddfb63b91477
14847097699,314243692,0281ec76-7409-4498-8733-815820cee979
03817299732,314243730,609ae3db-b960-4453-ab12-df36995728ed
04914797123,314243749,5c6d3f97-e246-45cf-8aef-dfd3037afa45
18925798971,314243757,a8ab6122-2cc5-4490-95d9-9be6d961be66
18826599703,314243757,6cf6257d-654a-4132-ba0e-b00c828d6bd9
07905699754,314243765,879b4f3d-4e8c-4b4d-9b65-c15bdb85d072
12895797993,314243781,c6f8f72e-09eb-4cad-ab83-d1a991156816
30818197744,314243838,744fa474-8f4f-480d-a867-3d6ba75ef386
13917298100,314243838,747299d4-995b-487b-ae43-6482bbf3c0a7
13917298100,314243846,b452f819-6dca-4da1-b1b2-14fc7aae756c
12856298750,314243862,857b39f5-1211-4cc4-a812-b50a0124d63e
17849399292,314243870,cdef4aa2-ec54-4f8a-b5a4-54200c964621
14889198843,314243978,9c254aab-550e-46f6-8194-086198138840
17827798193,314243978,ea0e65f4-37e4-407b-8fa3-57645b2379b1
17827798193,314243994,0c1a272c-949f-4b8d-9c36-c3d8ab8695fc
08885399984,314244028,c9f21d4b-553b-4ceb-ae3d-8ac607b4f72f
13847795403,314244087,a60acc79-b4ed-4ff0-a953-4f6889c280fc
09847996444,314244133,73ab98b8-c181-4baa-9196-30b591c755e2
04897397620,314244168,aa66104c-a660-44c9-8320-fef0bb347892
09856399971,314244168,ba4efb99-49f4-4d56-8181-5de4f6353fdf
09856399971,314244176,3aa38879-f37b-4043-b893-9fe55f48bb5e
22845196943,314244214,0f40213e-92a3-4a8a-bf6e-e95c3a5933cb
12899099557,314244214,b4c2d3d6-94fd-4b07-98b5-ad30d33ee67c
12899099557,314244222,ccaa7854-cf9c-4dde-8f12-56f843a056ce
01895797630,314244230,8ddf398f-b376-4650-83af-2dac137af297
14866499978,314244249,c75052b1-6660-4bad-bfb5-221f7e643a54
01916299199,314244257,556c048c-46bb-4797-8709-0c5029f35a18
13826896986,314244273,599fc879-f0ea-46ee-a823-8c912f03e4b4
11895598978,314244281,15273849-f7d3-4199-bf71-7a5f50d18035
11827096131,314244303,1ba53e28-38f3-4e86-8b27-906eee51624e
13896298911,314244311,f37bb66d-aa07-4137-bf27-272775d28712
01877598892,314244338,604aa105-a198-4f12-a2ec-013a17720b6e
12886599143,314244338,4a9031e5-5e8a-448e-8c51-503c1ec15e7a
12886599143,314244362,fbc219cc-7c95-4265-8824-4c951a80994e
08877099564,314244389,4ef3a77e-afa7-4d8b-bf3a-045b280bcfb0
08927197058,314244389,77a5e9f3-3a87-445b-9224-5407d0f4eea7
08927197058,314244397,7aa93dad-5a1b-4fa4-a1f6-4dae30a14f44
03855998989,314244419,f4c86a59-5489-4ee0-bd8a-88e24ae51b32
08856799078,314244427,e27b24d6-547e-4be7-a80a-f65208971a03
19855395579,314244427,b3eb9960-60f8-4a8a-a568-8dc0a9f08252
19855395579,314244435,486a2b91-0f7d-418c-b007-761d7134cb6b
12846597415,314244443,6f5de832-3400-47e4-a9c9-0d7ba85412f4
20848393097,314244451,d3854bd4-8456-473b-bdd6-5b41d38bfd74
15867196754,314244451,5c7eb92e-bf46-4509-8710-e8c35962ed5f
15867196754,314244494,44be2773-6a46-4c03-b05d-6ae4d3801038
08838299645,314244508,5acac12c-5a8d-4d81-8385-08109cb83421
01835599821,314244516,e09c92fa-5c02-4abd-93c0-7e08b98189ca
05928499709,314244540,c58d914a-10b0-4a34-ad59-ea8e985259db
05897497923,314244540,fa5f6a12-02b7-46a5-940b-bbe534dbea6a
05897497923,314244559,184ba5a8-3dee-4c8d-b151-7b77d13afe6a
03927499540,314244559,69f327a6-7e01-4726-bdce-69bc052daecb
03927499540,314244567,e6364374-fae4-4e8b-b7c8-240082b2576e
14926499522,314244567,bd4c98a1-c99f-4cfd-aa08-1f0fec1b878a
14926499522,314244575,e8a27a1c-d820-4674-89c7-704aa035b53f
13875996767,314244583,a8c9b8dc-7051-46b4-9ca3-2293b1244417
13827198131,314244591,463f37f0-e01d-40cc-b231-2c1c959a3e51
14817198180,314244613,efb1a7e1-e815-440e-83d7-9fe0709fa8f8
19865899737,314244621,02cf32e2-4f8a-491c-9952-f3acb78e9281
05917797813,314244664,9025f9ce-362d-4aed-a70d-68a7016ff3b1
11868196736,314244672,21936a00-3076-4e62-9139-a34184f63e24
25815899973,314244680,01eafc5e-ccfe-4c70-b748-b735e1e08caf
15895897164,314244680,853269dd-5648-4d60-ae39-53ec4721f8d2
15895897164,314244699,47d506b2-896f-4f2f-92f5-0ca1d293cd2d
23859297609,314244702,d5477144-0413-4a50-a8b6-60379f8cd394
08845899909,314244710,f4116a76-b306-4a2d-902b-47db73a45984
27925796307,314244710,633b9b48-09ca-4212-a29f-a96117b8806c
27925796307,314244745,a0d35b10-d24f-4a1b-b864-d66ca5412003
16828597861,314244788,03d47799-6019-429e-b4b1-15e95342bee0
26848897956,314244796,b50581a2-0357-4762-a826-8be97f94b9e9
02825698593,314244818,dc0e4f42-8246-4b56-9c98-7fcf19fc2271
09838997780,314244850,f3441740-bff8-4b2e-98f6-855c09968445
29856597944,314244869,3d712826-f2b1-4132-97ce-6887a8e2d16e
20816699712,314244885,41be2cc4-1577-4728-af3d-070a45c19470
11886399687,314244907,ea3ccd12-2cb2-4e93-be6e-21e4013a31b1
28905999283,314244907,0d157e54-b5da-42ee-b38b-1c73dbaed42b
28905999283,314244923,ddd571cd-d02c-4d89-92b4-3d3b711265cc
01905999369,314244931,98e4e0b8-d4cc-4a0f-b8e3-7eb20fd90d3b
11837999903,314244958,beacb97a-cb3a-4e65-9198-961975cf6029
17893349340,314244966,3fba532e-19da-4f7f-bb3b-065921f75c86
03826698984,314244982,b2912266-2f13-46f8-8e5a-a4331a294005
07897697933,314244990,97b9faca-576e-4c70-91a0-46f7fb2613b9
26828999817,314245024,2544a1c6-773b-4f26-886a-3ef4dc02c3cd
01837499190,314245040,424ea8f6-d4c8-486e-87ee-8eb8d64e67b8
07857097291,314245059,a41e908e-12d7-44e9-bd1b-fffbd24805eb
10908397873,314245059,fae1471f-709f-4e82-83b8-452f70288093
10908397873,314245067,da065c5a-59a5-4e07-88c9-d733ecbcd1b4
08917997005,314245105,86039ecc-bdcf-4db9-a9a5-fda8a3c6cbe6
04925397844,314245121,bd5e8b0c-e916-4022-873c-58a490d3c699
20820449879,314245148,d81749eb-7d64-43f0-91a8-f92509c0ee66
02866193943,314245156,1174f647-d533-4f18-af1b-6b642e31332d
16838697953,314245164,f44f3278-c590-43a7-b930-dad55fb16ac9
22917299521,314245202,29fb87ef-7326-4dbb-8fbb-594974f67508
06916999958,314245210,b7c21555-a617-4709-b2d1-ebd2bc2cbc66
06865099701,314245210,b2aefd19-114c-4bf9-8a91-0ad8781664fe
06865099701,314245261,380c310c-e068-44c5-85aa-8928c153156c
08926397819,314245261,560f8308-ce1c-4714-856c-450af23a9a56
08926397819,314245296,1c52fa81-e772-4af8-875b-ce923175cae8
12845499991,314245547,408f0dc5-2680-44f0-b7ad-cb83a8021196
06846898822,314245601,b6d16ff7-ec12-4bd0-ad89-5a4554673168
03876797223,314245601,7014eaee-a6ad-437e-a6a9-2c0a65df6163
