orgNo,orgPartyId,orgPartyUuid,orgType,role,userId,userPartyUuid,userPid
311030299,51402282,d3743928-9efa-4bb9-8bc7-470adfff9fb1,ENK,innehaver,21066036,deca9d21-fc8e-4285-98d9-7d964e9e491b,27906098763
214175592,51283766,534260de-e183-4e88-a385-e0186c6194e7,ENK,innehaver,20745882,9b263812-d683-420b-81cc-839703ad68ea,05925297781
310659258,51369574,6f78a62c-5252-4728-b5c8-fc0b52c89c19,ENK,innehaver,20355272,4872ec04-4ad4-4dcb-8c1e-dca4aaa50114,17899899318
313418588,51630900,d3989d79-ee68-4a39-9957-29764ff44317,ENK,innehaver,20605627,7d6d7a57-190f-46fb-83f2-2ad522d48828,20824499714
312284685,51545365,ef34ebdf-0bcc-4225-a3d0-dea5cf070cf7,ENK,innehaver,20661368,89325eb7-ec60-45cd-a03d-a5e7cede72fb,23875898132
313325571,51558420,42b5fe4c-2bfb-4c3e-a526-faf8939a227e,ENK,innehaver,20962281,c8d74643-61f5-46ab-b522-0f6287d46b0d,04866696387
313958418,51293775,69d6b567-31f7-4695-b337-2b08677fac23,ENK,innehaver,20498774,687916b3-a2d7-4734-94c2-b77157b44ce5,26926596798
310266108,51249547,1175263d-8f20-4b66-a724-45dc9e4627b9,ENK,innehaver,20967716,c9fc32c1-6efd-49e8-bf40-e75550e4ad71,19878498944
310007064,51311436,24f44ded-5265-41a9-9c3d-a6724e408b46,ENK,innehaver,20873844,b62c99c9-99a8-4fe0-a872-8aa203f873c4,17925599441
313740595,51653175,0b139ee2-3521-4aea-9d21-2647815d4241,ENK,innehaver,20507549,69650ef5-f642-4860-83da-896c3d40700c,05887999505
313715345,51651417,937f1d1c-37d3-4da6-9e30-deb14f2098ab,ENK,innehaver,20535136,6e7ecf1c-245f-45d6-b18d-50b85e5bc20d,31876498351
210641262,51242709,f811485c-f034-4c75-8157-b4e90b1513ac,ENK,innehaver,20085806,0f538ae3-c920-4dbd-819b-33c9da72f3ec,31836197979
312262258,51543743,27199fb3-220c-4551-9af3-28fb97dc2e5b,ENK,innehaver,20068435,0ba448cb-0cd4-4b17-8e92-536df2fdf7e9,27867198704
310828432,51384496,2e3d19d2-365c-406a-9c6b-3172b3de0278,ENK,innehaver,20542347,700d2fd3-b987-4564-9973-9f2c37833b2a,29897796676
314318331,51282315,8c723f2e-ed6b-45a7-a7f1-3b8e06da3858,ENK,innehaver,20979790,cc8827a7-0f1e-4d89-a4b6-bcde2c4afa10,19881899623
312742764,51444159,fc9b7ae7-2602-4b99-9f08-541b366d1c0d,ENK,innehaver,20672351,8b8656e5-2706-4833-ad4a-29aabb0d9459,20889598256
314226518,51686718,9565fd15-cf1b-4819-81e9-39315cfd805e,ENK,innehaver,20432981,58d4b058-c59f-4abf-b8ec-7c28ea80c0ce,14899897804
213878042,51280989,4ab20f7a-1ee8-4ca1-9e34-6b2ea4d17827,ENK,innehaver,20866468,b4a3d9ce-e50c-4eb7-be1c-5ed8d0c6fd0f,22834797058
311169106,51414540,b6ffab57-111a-4cd0-b536-2d18c22c0a20,ENK,innehaver,21138955,ee4cbde3-a91f-4f9d-a308-73045145fa72,17884699789
312834480,51455024,d207ebc4-bd89-4abb-9f03-a2a54601ed00,ENK,innehaver,21206698,fcbf9d3d-4c1c-422b-945c-3bf84e38b47c,30866397518
312393700,51559365,3e121db1-b9d3-40fe-9789-13f9c524a59b,ENK,innehaver,20665098,89fa721c-56d7-4b18-99d5-fa0498be1595,07832049349
311107569,51409113,e8e6570c-8129-4a9a-bbc4-d76a35e21157,ENK,innehaver,20858376,b2f34b97-d396-49f6-9bdb-95bba639fe45,03815394134
313313468,51623634,06695a36-765c-4fb2-a465-f516da740825,ENK,innehaver,20825018,abf4d12e-0380-4ea3-b84f-63c530b3c03f,20887196649
313238849,51618479,9256af89-3c5b-4747-9725-5145bb9e9d2a,ENK,innehaver,20073696,0cc1ec0a-ad46-4da7-b747-66fc5d61385b,20837098417
210435522,51240420,fb57f912-f2bc-4450-8ca4-9895534fcf8b,ENK,innehaver,20399672,51ca58fb-de3b-401a-af61-c838876b9879,08846399780
211142642,51247958,67f15e7e-350a-4f97-9292-b9a3628754dd,ENK,innehaver,20357347,48e21b88-8e2a-4f5c-8984-f9af4b0104a6,06888098710
310893277,51390182,81ecd47b-e513-444e-8068-abd717b3007b,ENK,innehaver,21118678,e9fd212c-dca5-41f0-9f5b-81e92cc563dc,23902548785
