orgNo,orgPartyId,orgPartyUuid,orgType,role,userId,userPartyUuid,userPid
310983411,51611665,4c89d833-60ae-41ea-a7d5-f925c0034e26,ENK,innehaver,1609744,22ae1d08-acc5-4df9-a26c-df7e2a5b54ff,20896699580
311030299,51615817,8ec919f7-1385-4b99-959a-931aa90c6035,ENK,innehaver,1731001,3e3329ae-103a-4a5b-b0b8-43aba4ea84a9,27906098763
214175592,51497291,605cd52a-12ba-492a-bf55-6d9662436da8,ENK,innehaver,2144874,9bb30d47-15c7-4bcb-ae37-50812726b449,05925297781
310659258,51583105,434a9940-3a14-45a6-a820-bc1b34fc48d5,ENK,innehaver,1260471,b0611f9f-a9b9-4208-a329-fa6aeb6428e0,17899899318
313418588,51844270,d246f373-bf2e-4b7b-82c1-bc9502bd6770,ENK,innehaver,1967806,73c56b49-490b-45ac-bbc1-e1a1df57fc54,20824499714
312284685,51758899,e942f36e-d4b4-4d98-919a-8845eb38afa5,ENK,innehaver,2179063,a373284f-4d4e-4587-b0b8-b19a559d3b70,23875898132
313325571,51771971,d0b8af79-4db8-44f8-929c-ae6e4f33598f,ENK,innehaver,1928102,6ad2e2b9-7647-4d1c-86ff-f9043477d34e,04866696387
313958418,51507331,eae5b4f8-74d1-4bea-861b-738b6bc69cea,ENK,innehaver,2208751,aa1f2f4f-50b2-43c4-9111-c3a84a3b543b,26926596798
310266108,51463067,5d3253e5-6b84-46cd-b49d-c1a8aab4abf9,ENK,innehaver,1484292,062687a5-f129-4ac9-a43e-44d696ebdd14,19878498944
310007064,51524968,564ad52a-8f83-48bb-bdae-dcaa45f95e95,ENK,innehaver,2465022,e44c62aa-3aa2-4e38-b4f3-72dbbb47892f,17925599441
313740595,51866546,67df1a64-0a31-43ce-a267-c862ad2c504d,ENK,innehaver,2402994,d6371648-8275-4fc3-85a0-a0e16c3f5338,05887999505
313715345,51864788,2a222045-885e-4417-96f2-405bdf6c4204,ENK,innehaver,2384271,d20065f6-3602-4a41-9dc9-4a86a59ebc51,31876498351
210641262,51456235,c27df642-0f1e-431f-aa94-5b1c52369fe4,ENK,innehaver,1880555,6013f50a-1a78-4a76-ba61-b1e122500739,31836197979
312262258,51757278,153ff693-70ca-47ab-84a8-7a18d22decf5,ENK,innehaver,2541377,f592b4d8-4977-4d59-a6ce-5cd631875d70,27867198704
310828432,51598026,24094283-12b5-45a8-9151-ba2fda7f884b,ENK,innehaver,1745261,41661924-7c7f-43fd-9e9a-fca134999030,29897796676
314318331,51495831,c6376ebd-ec52-4911-9a05-d4c8f038d309,ENK,innehaver,2387684,d2bea3d9-4a9a-4ac4-a528-d3fff0faca7d,19881899623
312742764,51657681,e038fed7-b423-4681-bdf3-ba4a8b39f583,ENK,innehaver,2361346,ccc9676d-1cf5-48e6-a763-7d0e8ab7a883,20889598256
314226518,51900087,c6199b10-35c6-47e3-aa7f-213d05c54efd,ENK,innehaver,2079988,8d0ab24f-0d6a-46e2-af5c-f7109db51185,14899897804
213878042,51494506,77537ead-bb12-4159-96cf-93f80f5391f5,ENK,innehaver,2476033,e6c57c7a-9fab-4c78-8363-a81b4d8f8bb1,22834797058
311169106,51628076,97e1df37-d18b-47b6-b20b-8d0474be4d5f,ENK,innehaver,149997,0c87c2fa-00dc-4ff0-90bb-551e9fb8f1f5,17884699789
312834480,51668582,c7c5a15e-0002-4a84-8b8d-416f5254d977,ENK,innehaver,154395,36a58894-03f8-4865-a206-11e8d669003e,30866397518
312393700,51772899,2be32fbd-affa-4a7a-90ce-8368f7512843,ENK,innehaver,2076492,8c45a707-de69-407b-8195-3bfff064d6c1,07832049349
311107569,51622646,5adfb7b4-699b-495a-8bbe-7caca256ec44,ENK,innehaver,2184070,a48d2216-c773-454a-bd79-a2479bb9bdba,03815394134
313313468,51837018,490455c9-87a6-4c2a-b0e6-7c36b641aea2,ENK,innehaver,2320053,c36fee88-0eff-4c41-86d2-97802ea9c4d7,20887196649
313238849,51831849,7eb4f8b8-ee8d-429d-993d-1a1bf6ffa9a8,ENK,innehaver,2054567,87506bc4-fd5c-479a-8552-52ddc416743d,20837098417
210435522,51453953,b2a6249f-dff8-4422-a74c-1f050688c74c,ENK,innehaver,2493169,eaac0650-7326-46e6-a0ab-2190e0196efe,08846399780
211142642,51461469,8c258218-ee11-4ebd-ab06-f12da5a6ea41,ENK,innehaver,2023759,8052d7b9-86fa-4221-9bbd-b24466bbbf90,06888098710
310893277,51603712,c67ba43f-cdcf-4959-a288-881e39b024a1,ENK,innehaver,1533050,114fd20f-8864-4276-a9b0-c82afb601a50,23902548785
