ssn,partyUuid,lastName
16866698337,bb2c6a62-2e65-4418-b836-6e75d75d1977,KORNSORT
05915699504,d003b3ba-455c-4c7a-83dd-18469c5d1eb7,ANARKIST
05915699504,d003b3ba-455c-4c7a-83dd-18469c5d1eb7,ANARKIST
10868197329,78d7df40-ece0-4535-ad11-0982524fe5a2,MATVARE
02828299207,4cf36e75-4447-4aa8-af46-31568cac19a8,TROMPET
04869099312,844e3651-b273-40be-9d09-0180fd49ef59,ANALYSE
02817999991,bf97c0ce-8de0-4cea-bf8c-81930a08e2d5,VARDE
27844895386,cce83f3a-5399-4e50-ab4b-f5c927503669,HOLMGANG
27844895386,cce83f3a-5399-4e50-ab4b-f5c927503669,HOLMGANG
07826399842,edebd88b-aaf7-4202-a439-a004dac50c4e,FRYD
07826399842,edebd88b-aaf7-4202-a439-a004dac50c4e,FRYD
07908799679,96e2c89c-bf68-4677-a004-49064c446cbe,SVALE
15856496950,71c5458d-ad55-4a8f-b13a-41a6b6806dc2,MØNSTER
09835699754,e7982eb4-822e-42e7-8250-2276e4f5312e,BØNNE
13886597686,39aa20aa-98cf-4d20-a6f3-650f3f83d5e9,HERBARIUM
06847697863,aa89ce21-857a-470d-873e-574aac5f5455,ANSIKTSKREM
06847697863,aa89ce21-857a-470d-873e-574aac5f5455,ANSIKTSKREM
13857297177,6ae6755e-a923-4b63-9f81-43a56e8141c7,FUGL
31858796299,587ec8ff-c7ec-4749-9b72-a5dcd8b64a38,KOPP
01926799092,9460be33-bdb0-4d04-8b93-82a19632514f,NETTLESER
01896695475,3671840a-8779-443e-85b2-5f8e6f77b21e,SPENNE
06909998059,ee022498-9bea-4231-8d6e-ba9b692996c2,PARYKK
03917195314,8aeee9b8-d927-4917-a873-7ad087e7e497,PENGE
10877193964,9e6a02e4-d79f-4b10-bc04-d39901a12d1c,HYMNE
18846098905,27f0be83-cdc8-4ae5-ac10-df762d223184,NITROGEN
10866899229,19408e7a-97d6-417e-9d9d-ea1b7c81f6fb,BADEGJEST
21827099845,10d4a80f-939e-4363-95cb-f2aa2161728a,RULLETRAPP
27827295960,1ca81d2f-267c-4434-b0fa-df0397e5ec35,VAKTEL
03815299352,a3f2a414-55e3-4141-9ed7-94ff356d7970,FATTIGMANN
08889598469,62569528-9b2c-4fed-a114-39f4ad1d7b4c,KUBBESTOL
21914599994,e4265c1f-cfa4-4333-b7de-749b92edd3d4,OPPOSISJON
21914599994,e4265c1f-cfa4-4333-b7de-749b92edd3d4,OPPOSISJON
17868197706,7102e820-039a-4ba8-8dac-ef8520319c4e,ARK
17868197706,7102e820-039a-4ba8-8dac-ef8520319c4e,ARK
07889597474,0b1a7f4a-9778-47a6-a123-3e868949eab0,KLASSE
08886496290,7f9a9a57-ab1b-47b7-8f65-42394a6c4b9a,AMBASSADESEKRETÆR
26824996333,5f74906d-c2c0-4a40-8aa0-6d205864a4de,LIST
26824996333,5f74906d-c2c0-4a40-8aa0-6d205864a4de,LIST
01897197762,6cdbd9da-6598-4987-acc0-ea6b64912643,ALKE
14846998846,8efbcc0a-3492-44d7-bf1f-4ad504b776a0,TYGGIS
03846197590,7904ef4b-be13-4048-9c3c-79dc329f1c41,MATTE
16847898740,2e67992e-2689-4f82-989e-cca6817f0aa8,KIWI
17836299035,af715e49-27f9-48c4-84d6-42d5231ecef2,LØVEFLOKK
03836096524,0e1073a1-4abd-4692-a86b-05ecc851a15e,TRAGEDIE
03836096524,0e1073a1-4abd-4692-a86b-05ecc851a15e,TRAGEDIE
21856793548,baed4077-a7d3-4e93-ac9e-c13c2cb1ae56,LINJE
21856793548,baed4077-a7d3-4e93-ac9e-c13c2cb1ae56,LINJE
01817896975,aa3d9191-e6c3-4014-a628-3246552569e6,SENTRUM
01817896975,aa3d9191-e6c3-4014-a628-3246552569e6,SENTRUM
31837797074,d146c54a-2c40-4450-9eb7-1dd9671fac92,BIOLOGI
21914599994,e4265c1f-cfa4-4333-b7de-749b92edd3d4,OPPOSISJON
16906598748,cfc4e76b-9902-4f07-bfb9-9945262ed9a8,FORELDER
16906598748,cfc4e76b-9902-4f07-bfb9-9945262ed9a8,FORELDER
02899596504,f4d92292-48dc-435f-bb66-3cbb94b1cb18,DYKKER
23885099726,0422dd54-1a31-4866-aff3-bb7d2f08e423,HESTESKO
12847697383,4be51092-d436-461c-83b7-e6c29101f963,KLASSE
12847697383,4be51092-d436-461c-83b7-e6c29101f963,KLASSE
19866598676,ab19a5eb-745d-468f-ae91-c98f71e73af3,NAUT
11907994742,530448be-9065-4968-ad87-cc0c77f53313,MODELL
28853149510,3184a658-2cfe-4afe-a4f2-b190b9818f01,CAMPINGVOGN
06877697914,948a05bf-872a-4645-af4f-529eb85594d4,BYGD
27867698537,8d4a0534-d7f2-4558-9049-d09f22fe1b0a,BYREGION
15869396661,13f31ba5-89a4-477d-aa99-e19903d616b2,BALSAM
01826497323,d3d6f75a-de1d-4d00-ad56-8ca934c0f0b5,OPPSLUTNING
28926599218,3c99f95a-6e26-412b-8c57-c6fd96324a3d,ODDE
26875299785,1d6e2fcf-590a-46f4-8b2f-83b46b6c5a03,HAMSTER
26875299785,1d6e2fcf-590a-46f4-8b2f-83b46b6c5a03,HAMSTER
69896301535,1685214a-1239-4d10-8756-12675df49717,HYBELKANIN
69896301535,1685214a-1239-4d10-8756-12675df49717,HYBELKANIN
69896301535,1685214a-1239-4d10-8756-12675df49717,HYBELKANIN
69896301535,1685214a-1239-4d10-8756-12675df49717,HYBELKANIN
28906799199,2583323a-436f-472b-b369-96900475992c,FROKOSTBLANDING
01917998511,af1b0926-c1a8-40bc-8770-ebf668175445,DRUE
17887395608,539e29b4-c12a-4c95-9351-a0d5f067c52d,EKSPEDISJON
03917898498,ca908403-ae82-4445-9284-d77860b39d95,BIOLOGI
21888299936,ac74fd19-8e69-4da3-9352-3990331fa9e7,HOTELLDIREKTØR
21888299936,ac74fd19-8e69-4da3-9352-3990331fa9e7,HOTELLDIREKTØR
08837295948,8a86bbe4-b4b8-43ac-93cf-bb592d8b287e,SØSTER
08837295948,8a86bbe4-b4b8-43ac-93cf-bb592d8b287e,SØSTER
29927197039,f0db8c2e-b711-4ad6-b2df-50d78c5e1eaf,KRAGE
30815698114,2b0930c7-b208-4f3f-81c0-d940acf6d158,TELEFONKIOSK
23845997209,7c1ce756-48ea-4a73-a77a-3aa25d366016,HANDLELISTE
23845997209,7c1ce756-48ea-4a73-a77a-3aa25d366016,HANDLELISTE
11877297189,0303a6b1-5468-4733-ae1a-0a80a0a0525a,OPPDATERING
03865699467,c119142d-8b96-4b65-903d-aedbd0206b67,PERSILLE
16876099962,01bd33a2-5307-4043-b7b0-d03b85e0bc10,SJIRAFF
16876099962,01bd33a2-5307-4043-b7b0-d03b85e0bc10,SJIRAFF
14856397441,94ff378a-0429-41b9-99c7-de6c684f89c1,BIE
18826895310,20175b1f-b3ea-4e36-b1d6-669ccd42b02f,KONSEKVENS
03905499776,a87ae05e-586d-4576-8c47-861452dcc14f,TUNFISK
29835597936,b76676c8-660d-4942-98bc-a54673c4d2b3,SKOLE
01825497729,b63851cf-3802-474d-83eb-e43732b177cb,SYNSING
20858898634,4545f3e5-f744-4a77-869a-f49064ce6c62,DOKTORGRAD
20858898634,4545f3e5-f744-4a77-869a-f49064ce6c62,DOKTORGRAD
02885597567,567add8e-ef5c-48e9-8a87-a58046e8308a,KÅL
02885597567,567add8e-ef5c-48e9-8a87-a58046e8308a,KÅL
04885799154,aa8f39e5-7402-43e6-846c-e978ec601977,BORG
04885799154,aa8f39e5-7402-43e6-846c-e978ec601977,BORG
22863949371,4ad8ae14-e458-444d-9bdd-e0d546498fcf,SKOLE
22863949371,4ad8ae14-e458-444d-9bdd-e0d546498fcf,SKOLE
10887198093,0b8d374c-5697-4289-b5fa-1fb7bb452049,TRAKT
28898499407,167993b1-f254-4cd3-a72a-75f30f6e2ece,STATIST
28898499407,167993b1-f254-4cd3-a72a-75f30f6e2ece,STATIST
17854396870,1daad400-9b30-490c-b50b-73f500758b4d,NETTHINNE
17854396870,1daad400-9b30-490c-b50b-73f500758b4d,NETTHINNE
13895998758,2a3219fe-f0da-4ca4-a8a0-eff4da16ed67,TANN
17866797765,e7181cff-8b63-47d7-a497-2e7054c597c9,BASS
22926197995,13be34eb-8a99-49ec-a4b0-388aaf1c9204,AKVARIEFISK
02916999235,46b5e245-b19d-4306-8bef-ce0d6f86b352,SEREMONI
02916999235,46b5e245-b19d-4306-8bef-ce0d6f86b352,SEREMONI
20844098503,386301d4-2034-4e45-8f3a-2713681e8fc4,DAL
20844098503,386301d4-2034-4e45-8f3a-2713681e8fc4,DAL
18927098810,e52c3be9-45e3-447c-8658-4f3c65711293,ALMISSE
18927098810,e52c3be9-45e3-447c-8658-4f3c65711293,ALMISSE
24888299439,da192bdd-da44-49f3-a15f-39828a4e5908,BUSK
08907498671,1f938b35-2377-4cbd-bfe4-775ae821aef8,HJØRNESTEIN
06826599330,30eca797-5322-4088-8cec-005408859082,GRØNNFINK
17846297286,b21397a3-d01f-41ad-b4f3-be1692b4e8f0,PRAT
08855697522,a7565fff-422d-47c4-84b2-c89ee29cd83f,JOURNAL
26825599516,dd425ae3-15bb-4594-bc84-afccc1a31699,FILM
16905997304,409a1c52-2ae1-4b15-a501-6845e66c144b,HONNING
27833649324,f7656d80-45ad-4c02-92b8-b96ba7697656,TRAKTKANTARELL
20914899908,ade781c9-2d55-4bb8-b4d6-823fbfe6b0b8,KILOMETER
27833249512,ace1d9c7-c971-4127-a842-82921767b324,BILDEKORT
05914698520,783ff9d9-3445-462e-8c81-0545cb1c1eb0,FARGE
05914698520,783ff9d9-3445-462e-8c81-0545cb1c1eb0,FARGE
12825499901,cfecb609-9614-479d-8e31-90171b4452a8,HESTEDROSJE
12825499901,cfecb609-9614-479d-8e31-90171b4452a8,HESTEDROSJE
10815898023,ed62b832-659b-4ee2-af84-dcc2ee9891d8,PANIKK
02846896360,2dd8b809-da3d-43f7-93de-ab14dde2e386,PRAT
22845796959,8a4c5281-8ebb-4f1b-86d0-fbe118d7fd5c,BADEHETTE
29908999469,078028ea-39db-4192-b5fa-e9e62c4d2051,OSTEKAKE
29908999469,078028ea-39db-4192-b5fa-e9e62c4d2051,OSTEKAKE
02884695972,76c04f9d-2b20-4879-bf7b-e2a5cbc806b5,FOLE
02884695972,76c04f9d-2b20-4879-bf7b-e2a5cbc806b5,FOLE
13889897532,dc6a9553-ced6-4a49-aef8-8af1b4f9805f,TANN
30926597538,eb829c27-f41c-465e-a141-3b67f3dccaf7,DØR
30858299221,e1918d09-a774-46e0-8193-59eccfc2e853,GRENSE
18815899152,4fe40fad-9a65-451a-b9a8-328610f3e760,FORVENTNING
05917695549,7ad3fb11-d3cc-4b66-9e84-955c37bd5c28,EKSPEDISJON
07816397922,873eff2c-3a87-43ba-a414-b5e9f579693a,BEDRIFT
07816397922,873eff2c-3a87-43ba-a414-b5e9f579693a,BEDRIFT
05875499655,7d7141d5-433b-4657-88e3-ad4bba0ebe19,SEL
01845198701,b35ace2e-8e19-4891-9da5-282bff3be350,BEHANDLING
16916099618,20b50455-59e5-4672-8418-889c66b23f80,PIONER
22875997754,242a1dce-7b89-4874-8d44-3f4e5de60d04,ORDRE
26894999178,6a071212-25e5-480e-96b7-37704a870fa8,KANTARELL
19827699872,c8887b3c-7781-425c-8fe0-efae19cff2b5,SURE
24896097691,00902961-6555-4117-8e9b-9905bbcfd151,AVTALE
12915599557,0e3b8fc4-5870-4bf0-bb3e-a5906af33421,BLOKK
23817697666,5d67f8c9-1035-4cdd-ae04-5225a9fa3a20,AGENDA
23817697666,5d67f8c9-1035-4cdd-ae04-5225a9fa3a20,AGENDA
28856697764,05ad9dd8-8fd0-4b8e-aff2-31d48a557dd1,BØNNE
28856697764,05ad9dd8-8fd0-4b8e-aff2-31d48a557dd1,BØNNE
11827398871,fcf1182d-245c-449b-b0ea-f359b17c5318,DADDEL
24836098788,67edc082-3973-4960-b738-b981cc0b130b,TAKRAS
24836098788,67edc082-3973-4960-b738-b981cc0b130b,TAKRAS
09895898942,f4ea6d97-a85c-4795-9723-0b0f2b1678d2,KARTLEGGING
24816998170,708b4ff6-4faa-4e9f-8076-8cdfbda1b663,HJULVISP
09917399120,1895c082-1cbc-43e0-af60-e3ae54522e9b,TANN
26846095356,b1ca094c-4574-4a93-a3ab-a1c3bcc7a930,MAKTPERSON
08856999786,1ec54eb1-376a-4618-9d3f-ac400ee42fd0,ISKREM
05924999529,e8705061-1608-448e-9f2c-69797870e66a,BOKSAMLING
05924999529,e8705061-1608-448e-9f2c-69797870e66a,BOKSAMLING
14856798551,e9cbed7d-62e5-4ebc-a007-d4e8361ee953,TAKRAS
14856798551,e9cbed7d-62e5-4ebc-a007-d4e8361ee953,TAKRAS
18928998483,8a254586-363c-4e25-9078-6074055efcbf,ROBÅT
06865896792,fdddfd9a-30ea-4215-9a5a-dfd58a512d96,SYKKEL
03885997650,371920d0-a69e-40a9-9286-90598592242a,FAKIR
05845599191,b4e67123-6918-4cda-9e79-7efbffcabed0,STOL
12859398241,03228858-61fb-4d89-8bfc-d636d374d656,INGENIØR
12859398241,03228858-61fb-4d89-8bfc-d636d374d656,INGENIØR
15885497958,008f0f49-f748-4524-892b-cd09edcbcf3c,SYSVORT
12876596359,85b28765-17a3-46b3-89b9-c8ae90831e40,PALMEOLJE
25877797514,aed5f7d1-baca-44bb-ad83-515b40cda796,KARAKTER
18929299198,c084b6da-0709-407f-aa9d-39db9b55ff26,BESTEFAR
08815895321,797cd853-2440-4003-a906-4b6bddcf637b,PLASMA
01926195308,766d638e-9d5a-48a2-81a6-d5fc4435b12d,RYTME
01926195308,766d638e-9d5a-48a2-81a6-d5fc4435b12d,RYTME
04916699412,e62bc2d7-edcb-403b-8dfa-b0eb3a7cb8b8,BLOKKFLØYTE
02845099785,8626d98a-8301-4f39-8d35-76157f649c31,PIONER
19906399345,ef6bf00b-623e-42e5-9061-7824e606d01a,FLEKK
06816694718,3dd28b75-4071-4a4a-9155-791c24c732c7,ARK
06816694718,3dd28b75-4071-4a4a-9155-791c24c732c7,ARK
04896496153,d6672f5c-2d5b-4695-9785-5f7923130657,SOLOPPGANG
17845898723,a868cee4-3ca0-4e45-aa8b-8d88837d5058,PLYNDRING
11886295806,d757c6ab-9079-4762-b8e5-054094b30354,FILTER
01827199652,ec5ed13c-5370-45b7-af90-078270f13b19,DOKTORGRAD
03886299906,6876a12a-db6e-4670-a10e-027b1312b659,NATTKREM
02926398264,e2e1f848-eae1-4c87-9019-3c6afbadfe15,DESIMAL
07866399136,3206e994-a32a-41ad-91f1-40ebada47950,GJØRME
01847297642,b3e4b323-efe6-4009-a245-07f7c79921eb,VALMUE
13916097004,c0e0a850-7a71-4ac0-81ad-3bd13bd6bba6,KRABBE
03847098472,1592667d-1c24-4328-8fe4-1af5aaea8445,PAMP
03847098472,1592667d-1c24-4328-8fe4-1af5aaea8445,PAMP
07887097180,190b7591-302a-41af-bc8e-69e35ea164f6,DYNE
07887097180,190b7591-302a-41af-bc8e-69e35ea164f6,DYNE
09918598801,791a8f2a-77f2-4715-aa0a-c67518f151fc,SØNDAG
09918598801,791a8f2a-77f2-4715-aa0a-c67518f151fc,SØNDAG
08846898981,3db76c74-fc4e-4ca6-b04a-fd20d0db3e67,TEST
07916498432,0bd43000-1f22-4c39-9c6f-12116c197f8f,KARAKTER
07916498432,0bd43000-1f22-4c39-9c6f-12116c197f8f,KARAKTER
04848196520,9d4e668c-1714-4fab-b50a-be69cdea4d92,NISSE
18929496325,b064dd95-d213-40bf-bef1-a93443f27f0a,VURDERING
18929496325,b064dd95-d213-40bf-bef1-a93443f27f0a,VURDERING
26816998068,32f9670a-621f-40d0-8967-52d4b8b51f90,HALE
11820097876,07b6fdb4-dbd7-4aaa-aab1-bb5291752469,GRØT
11820097876,07b6fdb4-dbd7-4aaa-aab1-bb5291752469,GRØT
09897398823,cb93ac63-2316-45ba-a16d-dd1963d5337d,TRAGEDIE
07886997382,777681f5-1231-41c1-9368-997e9b9fe7ca,HULLEMASKIN
14827198766,1ceae792-b744-438c-a8a1-fed1e5040cb6,AMBASSADØR
02857298465,410ba52f-429b-4e51-a7e5-79690e78cf92,KENTAUR
08847699680,bb7da195-d583-40d2-b591-b8375a56c512,LIND
07895899091,1cedd042-7c46-4afc-a8ae-492aa20a0fad,KAPPE
02855597910,bbe9cd7c-1e89-4a47-bc3b-1304db6bcc15,ANDREFIOLIN
18899299775,855fb3ae-1cee-49d5-8ac8-9cfa5b6b680b,HANDLINGSROM
13815099049,89bcc26c-0f84-4a23-a42d-b1d2fdf41b20,DEKLARASJON
16888697237,ba205567-0e52-4b7a-a841-23b3ed3f1a83,BAKERI
07886997382,777681f5-1231-41c1-9368-997e9b9fe7ca,HULLEMASKIN
04908298107,23083663-5e40-47a3-bf75-b10e99173d2d,AMBASSADØR
09916998586,c4a379f7-3e0a-469a-80fc-92368570e0a4,RIDEBUKSE
02885797175,f8042524-cbe3-445b-a764-d38d273dd4b0,ALV
15839499679,e9d38ee2-9294-4382-bb7f-f6fe165300d9,DIODE
01816695364,fff6046a-d2e0-463d-98e6-802d7cca9a40,BUKK
01816695364,fff6046a-d2e0-463d-98e6-802d7cca9a40,BUKK
04916698548,44637180-b230-4f6f-a88c-ad19d25ac18f,GLOBUS
04916698548,44637180-b230-4f6f-a88c-ad19d25ac18f,GLOBUS
13859797037,44bea282-764b-4ccb-8ab5-19e02cbf8722,BOM
19895298584,a036cbc8-f0ff-4dd7-b23d-73cd58be776d,NATTHEGRE
12875498744,924f174f-515b-4752-8b4c-6e1d8ede3ad1,IDÉ
19876299820,3e71d2aa-0cb9-4f1c-a679-d6b4ec849495,SJØ
19876299820,3e71d2aa-0cb9-4f1c-a679-d6b4ec849495,SJØ
31859099176,a1d8fc20-23d5-4bc1-9b9d-e27c1595ab8f,BØYLEHEST
15856599504,1084e561-677d-4eaa-aaa6-118a524237a6,ASTERISK
15856599504,1084e561-677d-4eaa-aaa6-118a524237a6,ASTERISK
17898897621,90123a76-f95e-498c-a716-144999429b2b,HALVSØSKEN
28856697764,05ad9dd8-8fd0-4b8e-aff2-31d48a557dd1,BØNNE
26855997125,dada294c-7d67-4e22-a6c9-9e90774a0dc9,BØTTE
16825798602,372f365d-50f4-4d11-abde-91afe68a20b3,MÅNEFASE
13818099961,e92a644d-ee77-4380-b6b9-ac5ca841d723,AVOKADO
22916096090,a5a4d754-3d2c-4a7e-9090-6c741d23105b,SLEKTNING
25865599547,f7e552e0-6e85-4361-a943-09b824c80ded,JURIST
26924499787,c40aa611-7c26-473d-9f53-57366ad12bd3,PLASSERING
09836496946,1725a215-7afb-48af-abc0-cdaa9388698e,HANE
09836496946,1725a215-7afb-48af-abc0-cdaa9388698e,HANE
20875896971,5276737b-6909-4d60-ac80-2062708e37e9,INNHEGNING
11867096797,87e6c82f-0038-481d-a33f-0812870f8ff3,HOFTE
11867096797,87e6c82f-0038-481d-a33f-0812870f8ff3,HOFTE
04855395350,d5c21114-6f29-42f9-a4ec-862519db3880,ARKEOLOG
04855395350,d5c21114-6f29-42f9-a4ec-862519db3880,ARKEOLOG
23906899043,ee5fee2a-4c3c-4933-9dc0-b8577df3a52b,CORNER
23906899043,ee5fee2a-4c3c-4933-9dc0-b8577df3a52b,CORNER
08926397819,a28a6409-4d2a-4d6f-8fa3-e7cb0cd837a9,FASTLANDSFORBINDELSE
16875397552,89c34f69-fd70-4d6d-a429-b2561c66f83d,FJELLKJEDE
16875397552,89c34f69-fd70-4d6d-a429-b2561c66f83d,FJELLKJEDE
09917096101,e1dcfe4c-7ac4-4e54-9094-3e234bae8cb8,HALVØY
09917096101,e1dcfe4c-7ac4-4e54-9094-3e234bae8cb8,HALVØY
07836499853,32154e5d-fd2f-4a2a-b806-a84b1ce5094a,DIESEL
07836499853,32154e5d-fd2f-4a2a-b806-a84b1ce5094a,DIESEL
10924199062,d8473ed0-a555-4dc4-ad47-114867c43f82,SYL
10924199062,d8473ed0-a555-4dc4-ad47-114867c43f82,SYL
22906198960,a31f1aed-e9b2-4575-bfaf-e2a0530ce850,SALVE
08914997535,ed67091e-5409-4f59-bb9f-685718d95eab,KUR
01824797087,2c346db7-de58-474e-92c6-56b132dc0430,SAVANNE
08838398791,72ab7564-b667-49e0-95c6-ebee7f677b6a,LAGSPORT
24877198878,b0e94854-e652-48fb-8f0d-e292f7413a3e,HØYDEDRAG
20867095854,1f9e7773-3da7-45f4-8754-2ea5e00719e0,ORDRE
20867095854,1f9e7773-3da7-45f4-8754-2ea5e00719e0,ORDRE
06857996184,d91f6345-96c2-44a7-a1f1-e9419d141bf8,ABBOR
10832649967,a6693807-4178-4f20-8d47-e644d0232497,APRIL
17893349340,18cfb31e-c38f-4b1a-85a5-c7c47ecb939d,TRAFIKKORK
17893349340,18cfb31e-c38f-4b1a-85a5-c7c47ecb939d,TRAFIKKORK
10907596902,91770de4-a902-4271-8a19-3c640d54a9d1,ETAT
10907596902,91770de4-a902-4271-8a19-3c640d54a9d1,ETAT
25926299762,dcfd9722-3185-4b87-9a81-b4d6b61745b0,BROSME
26876299118,6e3c040e-aeb0-4d5c-97e7-04cd2ab07683,BUKSESELE
26876299118,6e3c040e-aeb0-4d5c-97e7-04cd2ab07683,BUKSESELE
01916497977,f737a671-ebee-441e-861b-1705e9a4b025,KJÆRESTE
01916497977,f737a671-ebee-441e-861b-1705e9a4b025,KJÆRESTE
31928997173,05299184-6794-47c4-ae96-ce2162f0bed8,POSE
31928997173,05299184-6794-47c4-ae96-ce2162f0bed8,POSE
16837997120,20ebcf81-1871-4056-ab32-4ea51c0f9871,FRYD
16837997120,20ebcf81-1871-4056-ab32-4ea51c0f9871,FRYD
20828298578,d03b622a-9cab-4ffa-ab79-4e4c87786b39,KUNDE
02876599344,32ffc1e3-fae3-4dce-b85a-b8754b11f762,BORG
18863048725,76f6d734-e36c-4721-a448-49eebd53bf96,PLAST
18863048725,76f6d734-e36c-4721-a448-49eebd53bf96,PLAST
15857999182,815655ad-666f-4638-843e-00c56d284024,FANE
06828898122,941c4b82-4795-4af9-ae17-872eb66d7b75,SYSTRENDING
19906398470,48f0cc2e-45c9-4122-a32a-957a70280a2c,FORKLARING
19906398470,48f0cc2e-45c9-4122-a32a-957a70280a2c,FORKLARING
03865299574,f559180f-dd92-4bfe-8076-c02bcfed2a57,APPETITT
18816899504,c7a77e66-f817-4035-b8ed-4f5ca8b64419,DUGNAD
18816899504,c7a77e66-f817-4035-b8ed-4f5ca8b64419,DUGNAD
28826797896,c20bc0df-975a-446e-af18-d63074ec7489,ALBATROSS
26915296121,8c50e485-4948-458b-b33e-cbaf412d3400,DUNKJEVLE
25835399373,6e9438f5-f264-4c1c-8149-056fa46cb744,NETTADRESSE
03847098634,9de33c6d-b284-48ab-92e3-6729b6db8552,DUGNAD
03847098634,9de33c6d-b284-48ab-92e3-6729b6db8552,DUGNAD
04825496780,5e34e523-69e5-4277-85f1-3c000ae72712,FISK
04825496780,5e34e523-69e5-4277-85f1-3c000ae72712,FISK
04865499545,41c67a70-e2db-4fdb-a6d4-07343b5997c9,JULI
31907297724,c005a7dd-187c-4261-b2e5-db038a05f45d,ISBJØRN
17817197566,2832f53c-bd67-4af9-bc94-3ede2ecf2bac,INGRESS
03826995709,fe53d9ed-c8d3-4d38-a462-45b057d07c6d,FOLE
03826995709,fe53d9ed-c8d3-4d38-a462-45b057d07c6d,FOLE
23868098503,e0e2c134-3f50-4d9a-91bf-b01cfb55467e,BØRSTE
23868098503,e0e2c134-3f50-4d9a-91bf-b01cfb55467e,BØRSTE
03816099772,fa549db6-8be6-47a5-a079-67e2523665f5,ODDE
12845697750,2cd30747-8953-4345-8e70-b1b6414d13ef,LOGARITME
26896196625,b028e278-b452-43cb-9354-b4362d5bda5b,LARVE
08875496191,72d37aa0-34b9-45f6-aef6-44fbfbf8de3f,PRODUKSJON
20888599879,6a972147-8645-4409-9591-e42d9e15b78d,FRISYRE
07856596545,bf82b3f6-ee11-4a8d-bdb7-232f9bddef32,TROMBONE
24886597505,b9760aef-3788-4f6b-9bfd-7dd128e473c8,PLAST
13836796521,8146cbb7-9189-418c-bb61-901740d97bef,AVDELING
13836796521,8146cbb7-9189-418c-bb61-901740d97bef,AVDELING
29917595788,3d5738e5-a9e3-447c-9237-ad8f0e9ef235,SEILBÅT
08837397465,c6dfcf1d-6697-4149-9412-149ac49ebff9,VILLA
16825998644,47cb1231-d43d-4f3d-bf37-08712df1a3c7,HALVSØSKEN
08855799554,9481b69b-be44-4c92-8df5-427db9ecd3c2,JAKTTERRENG
01837399846,f3d9eb09-3e2f-4688-9a38-b46d6d526f73,LIKNING
15849499669,11f9d058-5ae3-4c17-b3fa-0c2f113c561e,BRUS
01875997854,f9ef1050-8594-4a5a-9f95-bba9243a2cee,MARENGSKAKE
02817699696,6e36c39d-f575-4aef-8061-f0be310ea0f1,KAPPE
08867795589,9ef0a1f5-3bad-44ea-b351-2f68025b46fd,TRAKT
08867795589,9ef0a1f5-3bad-44ea-b351-2f68025b46fd,TRAKT
19896899573,0de9c653-258b-40ed-abee-8fe84f009fa5,ALTMULIGMANN
04908298107,23083663-5e40-47a3-bf75-b10e99173d2d,AMBASSADØR
04908298107,23083663-5e40-47a3-bf75-b10e99173d2d,AMBASSADØR
24876894420,43194da0-5293-405c-bd9b-99242cc72ab0,BOBLE
24876894420,43194da0-5293-405c-bd9b-99242cc72ab0,BOBLE
18909999134,2133ffb3-00de-4aea-b3fc-37cec6271720,FEIL
18909999134,2133ffb3-00de-4aea-b3fc-37cec6271720,FEIL
03907098299,9b0ff9b6-dc64-4d19-aa79-b8f96a17b177,KONDUKTØR
03907098299,9b0ff9b6-dc64-4d19-aa79-b8f96a17b177,KONDUKTØR
03878199951,4d24d61f-340a-4aa0-a142-ddf5d325b77f,BRUS
26844099907,94e52c2e-798a-40b3-b8ff-f85cd53027a5,AUTORITET
19925495991,454b4ea0-d8e6-42f9-94e1-95bd1ab870b6,FLAGG
13835299737,04df538b-e6be-4921-831f-57406fc980d2,DUSJ
03856396990,f1da0665-54fe-4166-b615-458fab6bbd51,BJØRN
03856396990,f1da0665-54fe-4166-b615-458fab6bbd51,BJØRN
08836598505,f0a4b1f6-4ff2-48a7-9b2d-00f58abbce81,ALDOSE
12866697769,6a2bb7be-f99a-46e7-b729-64513eb4226c,NIESE
26899397516,1cc1fc10-79d7-4045-b628-1890b9fbaae8,TALLERKEN
19888674333,104166ff-0242-4046-9594-749072bbbcb7,JEKK
21875998266,b4024ee1-9e83-42a9-8890-bc9c45385d52,ALDERSFORSKJELL
15877199972,c44589b8-98a8-42d6-bf0f-1721f9dad9b8,ADELSMANN
03827297398,53dde4b0-54b6-4724-8b75-4b3af59da622,KONE
03827297398,53dde4b0-54b6-4724-8b75-4b3af59da622,KONE
03816299461,132f6fbf-3f49-4474-bd06-fd31113e6972,MORMOR
01825497729,b63851cf-3802-474d-83eb-e43732b177cb,SYNSING
06855396899,0025bc82-9e54-497b-86b3-4bad9b32500c,TUNFISK
08896599349,d7d6afd8-41db-4862-80f4-2fbad52383c8,KIWI
08896599349,d7d6afd8-41db-4862-80f4-2fbad52383c8,KIWI
29877199809,0e8207d4-d468-448d-a34b-8143e1f6fa08,LEVEREGEL
25877397036,30a7657b-035e-4263-aa02-0995c13d1621,BØYE
03856897264,1d97f2e2-6af4-4c47-9d74-bd376fbfb372,RESERVE
02866196748,1f5f96b3-a7a1-436c-8089-025d337cde06,KATALYSATOR
05876197377,4dc979b7-9ff1-455f-b2cb-577e9f65d3ea,HETE
05876197377,4dc979b7-9ff1-455f-b2cb-577e9f65d3ea,HETE
14845299766,36f6dd66-dbe1-4f63-932d-d0c3e3baaaf8,KOKEPLATE
