orgNo,partyId,orgUuid,userId,userPartyUuid,ssn,orgType
313760243,51317416,a3846553-4f56-4dd3-addc-d2a79b663b51,21129089,ec30c235-d7f6-432b-b060-bdbbe9cdd8ec,08817696563,forretningsforer
210802312,51244430,1bb61145-011a-4f0e-bfa1-54abb2366786,20561095,7401c6fd-3536-4dfe-bb2d-f0eb1e384732,04857498556,AS
313842525,51245426,47e78b4e-a498-49c3-b5ca-c8d0de611a6f,20432146,58a63796-b8af-4288-83f4-f4492d483310,27857098884,revisor
314243951,51237211,846d2c10-38a3-42f7-90c3-7002fa4f7468,20621416,80c73ffd-29fc-4944-9854-d860bd6fd5db,12868196775,regnskapsforer
312706148,51239896,5335791a-d775-44a7-ba9d-573050295c79,20876847,b6d4d544-57cf-4f5b-9c0a-22aa712cfade,23868098503,forretningsforer
312993872,51601413,8d6255d1-6768-4bad-9b74-3feb481258e4,20946621,c58f1e61-f5e6-4ad4-a351-35693b4e610c,09813448979,AS
314244001,51239601,18e1ff55-f6cf-4aed-a246-8ce86da97de9,20070915,0c28fcd4-9150-43ef-ae1a-ced441922e1e,03838598748,revisor
310334294,51235897,4eb3a309-aecd-4a46-b611-1e7496fdeb14,20428174,57d2ce1c-9c3a-4734-b731-f3278beae8cc,09897298640,regnskapsforer
314245687,51241838,1cd90e14-4452-4892-bf56-a92d6c43b007,20706242,92c7d880-627a-4265-a63f-30b71b96bd21,30928995719,forretningsforer
312689480,51579995,81ebb9c3-dd28-4ccb-89e8-d950f996ecf6,20069374,0bd89487-3f98-4670-9e45-a2445f7785b0,10837299786,AS
314241339,51237926,00866659-7b6b-4d64-a3a3-23f0586df33b,20554120,728a8722-0ccc-4782-9add-43bb43d4268b,15907597943,revisor
214242052,51237896,2103c8c0-f115-4f5c-84ff-c67e9aae9525,20657767,886f4627-cc81-46fb-98cc-00226306f0d5,16927699803,regnskapsforer
314242068,51245923,d4aa5eb3-4d0a-499c-9124-33270b3820af,20869667,b54d0b06-47d9-4bc8-9ff0-3c0faa08081a,13818898791,forretningsforer
312982056,51600578,77cc4c8a-9a40-4f13-ab93-a4fd84ee9e33,20836189,ae501ef9-474a-4088-97c8-297c5e027b63,18854099732,AS
313405095,51235125,4c0ac0b0-984f-4f40-a6ff-792b7c558e82,20799489,a68abccd-1601-48ba-88b3-eeb5a0341eed,13873249727,revisor
314320077,51257814,f2be552d-06e7-41e9-b182-18eccc36b78e,20669282,8adb1ca4-02c7-4b22-92d8-24d7f7a7157f,30886899927,regnskapsforer
314239504,51239244,854bd6e9-d9ae-406a-bc0d-a6ef3cfda454,20400812,5206fcba-3337-4b14-a234-fdd33959a118,07856699603,forretningsforer
311721240,51252556,6178c2fb-d5e5-4337-be36-2150e2e0ee8f,20544290,7077c9a3-edee-400a-875d-41fa9f2ca9b8,16896899566,AS
311106465,51235383,988b1eef-99a5-4934-a50f-0ed351098017,20073371,0cadf0f5-779c-4e23-9a0c-340f887d58c3,30918697191,revisor
